Anio,Fecha,Segmento,Marca,Modelo,Valor,Modelo_Original,Archivo_Origen
2022,2022-12-01,Lujo Sport,BMW,BMW SERIE 4,0,BMW SERIE 4,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,TESLA,TESLA 3 SEDAN,0,TESLA 3 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,TESLA,TESLA 3 SEDAN,0,TESLA 3 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,TESLA,TESLA 3 SEDAN,1,TESLA 3 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,TESLA,TESLA 3 SEDAN,2,TESLA 3 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,TESLA,TESLA 3 SEDAN,0,TESLA 3 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,TESLA,TESLA 3 SEDAN,0,TESLA 3 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,TESLA,TESLA 3 SEDAN,0,TESLA 3 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-08-01,Lujo Sport,TESLA,TESLA 3 SEDAN,0,TESLA 3 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-09-01,Lujo Sport,TESLA,TESLA 3 SEDAN,0,TESLA 3 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-10-01,Lujo Sport,TESLA,TESLA 3 SEDAN,1,TESLA 3 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-11-01,Lujo Sport,TESLA,TESLA 3 SEDAN,0,TESLA 3 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-12-01,Lujo Sport,TESLA,TESLA 3 SEDAN,3,TESLA 3 SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,PORSCHE,PORSCHE TAYCAN TURBO COUPE,0,PORSCHE TAYCAN TURBO COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,PORSCHE,PORSCHE TAYCAN TURBO COUPE,0,PORSCHE TAYCAN TURBO COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,PORSCHE,PORSCHE TAYCAN TURBO COUPE,0,PORSCHE TAYCAN TURBO COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,PORSCHE,PORSCHE TAYCAN TURBO COUPE,0,PORSCHE TAYCAN TURBO COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,PORSCHE,PORSCHE TAYCAN TURBO COUPE,2,PORSCHE TAYCAN TURBO COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,PORSCHE,PORSCHE TAYCAN TURBO COUPE,1,PORSCHE TAYCAN TURBO COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,PORSCHE,PORSCHE TAYCAN TURBO COUPE,2,PORSCHE TAYCAN TURBO COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-08-01,Lujo Sport,PORSCHE,PORSCHE TAYCAN TURBO COUPE,0,PORSCHE TAYCAN TURBO COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-09-01,Lujo Sport,PORSCHE,PORSCHE TAYCAN TURBO COUPE,0,PORSCHE TAYCAN TURBO COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-10-01,Lujo Sport,PORSCHE,PORSCHE TAYCAN TURBO COUPE,0,PORSCHE TAYCAN TURBO COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-11-01,Lujo Sport,PORSCHE,PORSCHE TAYCAN TURBO COUPE,0,PORSCHE TAYCAN TURBO COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-12-01,Lujo Sport,PORSCHE,PORSCHE TAYCAN TURBO COUPE,0,PORSCHE TAYCAN TURBO COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,PORSCHE,PORSCHE 911 CARRERA COUPE,0,PORSCHE 911 CARRERA COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,PORSCHE,PORSCHE 911 CARRERA COUPE,1,PORSCHE 911 CARRERA COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,PORSCHE,PORSCHE 911 CARRERA COUPE,0,PORSCHE 911 CARRERA COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,PORSCHE,PORSCHE 911 CARRERA COUPE,0,PORSCHE 911 CARRERA COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,PORSCHE,PORSCHE 911 CARRERA COUPE,0,PORSCHE 911 CARRERA COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,PORSCHE,PORSCHE 911 CARRERA COUPE,0,PORSCHE 911 CARRERA COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,PORSCHE,PORSCHE 911 CARRERA COUPE,1,PORSCHE 911 CARRERA COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-08-01,Lujo Sport,PORSCHE,PORSCHE 911 CARRERA COUPE,0,PORSCHE 911 CARRERA COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-09-01,Lujo Sport,PORSCHE,PORSCHE 911 CARRERA COUPE,1,PORSCHE 911 CARRERA COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-10-01,Lujo Sport,PORSCHE,PORSCHE 911 CARRERA COUPE,0,PORSCHE 911 CARRERA COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-11-01,Lujo Sport,PORSCHE,PORSCHE 911 CARRERA COUPE,2,PORSCHE 911 CARRERA COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-12-01,Lujo Sport,PORSCHE,PORSCHE 911 CARRERA COUPE,0,PORSCHE 911 CARRERA COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,AUDI,AUDI E-TRON GT SEDAN,0,AUDI E-TRON GT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,AUDI,AUDI E-TRON GT SEDAN,0,AUDI E-TRON GT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,AUDI,AUDI E-TRON GT SEDAN,1,AUDI E-TRON GT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,AUDI,AUDI E-TRON GT SEDAN,1,AUDI E-TRON GT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,AUDI,AUDI E-TRON GT SEDAN,0,AUDI E-TRON GT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,AUDI,AUDI E-TRON GT SEDAN,1,AUDI E-TRON GT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,AUDI,AUDI E-TRON GT SEDAN,0,AUDI E-TRON GT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-08-01,Lujo Sport,AUDI,AUDI E-TRON GT SEDAN,0,AUDI E-TRON GT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-09-01,Lujo Sport,AUDI,AUDI E-TRON GT SEDAN,0,AUDI E-TRON GT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-10-01,Lujo Sport,AUDI,AUDI E-TRON GT SEDAN,0,AUDI E-TRON GT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-11-01,Lujo Sport,AUDI,AUDI E-TRON GT SEDAN,0,AUDI E-TRON GT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-12-01,Lujo Sport,AUDI,AUDI E-TRON GT SEDAN,1,AUDI E-TRON GT SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,BMW,BMW i4 EDRIVE40 GRAN COUPE,0,BMW i4 EDRIVE40 GRAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,BMW,BMW i4 EDRIVE40 GRAN COUPE,0,BMW i4 EDRIVE40 GRAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,BMW,BMW i4 EDRIVE40 GRAN COUPE,0,BMW i4 EDRIVE40 GRAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,BMW,BMW i4 EDRIVE40 GRAN COUPE,0,BMW i4 EDRIVE40 GRAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,BMW,BMW i4 EDRIVE40 GRAN COUPE,0,BMW i4 EDRIVE40 GRAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,BMW,BMW i4 EDRIVE40 GRAN COUPE,0,BMW i4 EDRIVE40 GRAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,BMW,BMW i4 EDRIVE40 GRAN COUPE,0,BMW i4 EDRIVE40 GRAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-08-01,Lujo Sport,BMW,BMW i4 EDRIVE40 GRAN COUPE,2,BMW i4 EDRIVE40 GRAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-09-01,Lujo Sport,BMW,BMW i4 EDRIVE40 GRAN COUPE,0,BMW i4 EDRIVE40 GRAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-10-01,Lujo Sport,BMW,BMW i4 EDRIVE40 GRAN COUPE,1,BMW i4 EDRIVE40 GRAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-11-01,Lujo Sport,BMW,BMW i4 EDRIVE40 GRAN COUPE,0,BMW i4 EDRIVE40 GRAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-12-01,Lujo Sport,BMW,BMW i4 EDRIVE40 GRAN COUPE,1,BMW i4 EDRIVE40 GRAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,PORSCHE,PORSCHE CAYMAN COUPE,0,PORSCHE CAYMAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,PORSCHE,PORSCHE CAYMAN COUPE,0,PORSCHE CAYMAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,PORSCHE,PORSCHE CAYMAN COUPE,0,PORSCHE CAYMAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,PORSCHE,PORSCHE CAYMAN COUPE,0,PORSCHE CAYMAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,PORSCHE,PORSCHE CAYMAN COUPE,0,PORSCHE CAYMAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,PORSCHE,PORSCHE CAYMAN COUPE,1,PORSCHE CAYMAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,PORSCHE,PORSCHE CAYMAN COUPE,1,PORSCHE CAYMAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-08-01,Lujo Sport,PORSCHE,PORSCHE CAYMAN COUPE,0,PORSCHE CAYMAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-09-01,Lujo Sport,PORSCHE,PORSCHE CAYMAN COUPE,0,PORSCHE CAYMAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-10-01,Lujo Sport,PORSCHE,PORSCHE CAYMAN COUPE,0,PORSCHE CAYMAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-11-01,Lujo Sport,PORSCHE,PORSCHE CAYMAN COUPE,0,PORSCHE CAYMAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-12-01,Lujo Sport,PORSCHE,PORSCHE CAYMAN COUPE,0,PORSCHE CAYMAN COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,ACURA,ACURA INTEGRA,0,ACURA INTEGRA,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,ACURA,ACURA INTEGRA,0,ACURA INTEGRA,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,ACURA,ACURA INTEGRA,0,ACURA INTEGRA,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,ACURA,ACURA INTEGRA,0,ACURA INTEGRA,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,ACURA,ACURA INTEGRA,0,ACURA INTEGRA,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,ACURA,ACURA INTEGRA,0,ACURA INTEGRA,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,ACURA,ACURA INTEGRA,0,ACURA INTEGRA,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-08-01,Lujo Sport,ACURA,ACURA INTEGRA,0,ACURA INTEGRA,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-09-01,Lujo Sport,ACURA,ACURA INTEGRA,1,ACURA INTEGRA,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-10-01,Lujo Sport,ACURA,ACURA INTEGRA,0,ACURA INTEGRA,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-11-01,Lujo Sport,ACURA,ACURA INTEGRA,0,ACURA INTEGRA,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-12-01,Lujo Sport,ACURA,ACURA INTEGRA,1,ACURA INTEGRA,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,ACURA,ACURA NSX COUPE,0,ACURA NSX COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,ACURA,ACURA NSX COUPE,0,ACURA NSX COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,ACURA,ACURA NSX COUPE,0,ACURA NSX COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,ACURA,ACURA NSX COUPE,0,ACURA NSX COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,ACURA,ACURA NSX COUPE,0,ACURA NSX COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,ACURA,ACURA NSX COUPE,0,ACURA NSX COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,ACURA,ACURA NSX COUPE,0,ACURA NSX COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-08-01,Lujo Sport,ACURA,ACURA NSX COUPE,0,ACURA NSX COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-09-01,Lujo Sport,ACURA,ACURA NSX COUPE,0,ACURA NSX COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-10-01,Lujo Sport,ACURA,ACURA NSX COUPE,0,ACURA NSX COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-11-01,Lujo Sport,ACURA,ACURA NSX COUPE,1,ACURA NSX COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-12-01,Lujo Sport,ACURA,ACURA NSX COUPE,0,ACURA NSX COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,AUDI,AUDI R8 COUPE,1,AUDI R8 COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,AUDI,AUDI R8 COUPE,0,AUDI R8 COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,AUDI,AUDI R8 COUPE,0,AUDI R8 COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,AUDI,AUDI R8 COUPE,0,AUDI R8 COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,AUDI,AUDI R8 COUPE,0,AUDI R8 COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,AUDI,AUDI R8 COUPE,0,AUDI R8 COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,AUDI,AUDI R8 COUPE,0,AUDI R8 COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-08-01,Lujo Sport,AUDI,AUDI R8 COUPE,0,AUDI R8 COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-09-01,Lujo Sport,AUDI,AUDI R8 COUPE,0,AUDI R8 COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-10-01,Lujo Sport,AUDI,AUDI R8 COUPE,0,AUDI R8 COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-11-01,Lujo Sport,AUDI,AUDI R8 COUPE,0,AUDI R8 COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-12-01,Lujo Sport,AUDI,AUDI R8 COUPE,0,AUDI R8 COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,FERRAI,FERRAI F8 SPIDER COUPE,0,FERRAI F8 SPIDER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,FERRAI,FERRAI F8 SPIDER COUPE,0,FERRAI F8 SPIDER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,FERRAI,FERRAI F8 SPIDER COUPE,0,FERRAI F8 SPIDER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,FERRAI,FERRAI F8 SPIDER COUPE,0,FERRAI F8 SPIDER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,FERRAI,FERRAI F8 SPIDER COUPE,0,FERRAI F8 SPIDER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,FERRAI,FERRAI F8 SPIDER COUPE,0,FERRAI F8 SPIDER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,FERRAI,FERRAI F8 SPIDER COUPE,0,FERRAI F8 SPIDER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-08-01,Lujo Sport,FERRAI,FERRAI F8 SPIDER COUPE,0,FERRAI F8 SPIDER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-09-01,Lujo Sport,FERRAI,FERRAI F8 SPIDER COUPE,0,FERRAI F8 SPIDER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-10-01,Lujo Sport,FERRAI,FERRAI F8 SPIDER COUPE,0,FERRAI F8 SPIDER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-11-01,Lujo Sport,FERRAI,FERRAI F8 SPIDER COUPE,1,FERRAI F8 SPIDER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-12-01,Lujo Sport,FERRAI,FERRAI F8 SPIDER COUPE,0,FERRAI F8 SPIDER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,PORSCHE,PORSCHE BOXSTER COUPE,0,PORSCHE BOXSTER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,PORSCHE,PORSCHE BOXSTER COUPE,0,PORSCHE BOXSTER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,PORSCHE,PORSCHE BOXSTER COUPE,0,PORSCHE BOXSTER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,PORSCHE,PORSCHE BOXSTER COUPE,0,PORSCHE BOXSTER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,PORSCHE,PORSCHE BOXSTER COUPE,0,PORSCHE BOXSTER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,PORSCHE,PORSCHE BOXSTER COUPE,0,PORSCHE BOXSTER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,PORSCHE,PORSCHE BOXSTER COUPE,0,PORSCHE BOXSTER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-08-01,Lujo Sport,PORSCHE,PORSCHE BOXSTER COUPE,1,PORSCHE BOXSTER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-09-01,Lujo Sport,PORSCHE,PORSCHE BOXSTER COUPE,0,PORSCHE BOXSTER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-10-01,Lujo Sport,PORSCHE,PORSCHE BOXSTER COUPE,0,PORSCHE BOXSTER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-11-01,Lujo Sport,PORSCHE,PORSCHE BOXSTER COUPE,0,PORSCHE BOXSTER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-12-01,Lujo Sport,PORSCHE,PORSCHE BOXSTER COUPE,0,PORSCHE BOXSTER COUPE,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,JAGUAR,JAGUAR F-TYPE SEDAN,0,JAGUAR F-TYPE SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,JAGUAR,JAGUAR F-TYPE SEDAN,0,JAGUAR F-TYPE SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,JAGUAR,JAGUAR F-TYPE SEDAN,0,JAGUAR F-TYPE SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,JAGUAR,JAGUAR F-TYPE SEDAN,1,JAGUAR F-TYPE SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,JAGUAR,JAGUAR F-TYPE SEDAN,0,JAGUAR F-TYPE SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,JAGUAR,JAGUAR F-TYPE SEDAN,0,JAGUAR F-TYPE SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,JAGUAR,JAGUAR F-TYPE SEDAN,0,JAGUAR F-TYPE SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-08-01,Lujo Sport,JAGUAR,JAGUAR F-TYPE SEDAN,0,JAGUAR F-TYPE SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-09-01,Lujo Sport,JAGUAR,JAGUAR F-TYPE SEDAN,0,JAGUAR F-TYPE SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-10-01,Lujo Sport,JAGUAR,JAGUAR F-TYPE SEDAN,0,JAGUAR F-TYPE SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-11-01,Lujo Sport,JAGUAR,JAGUAR F-TYPE SEDAN,0,JAGUAR F-TYPE SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-12-01,Lujo Sport,JAGUAR,JAGUAR F-TYPE SEDAN,0,JAGUAR F-TYPE SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-01-01,Lujo Sport,LEXUS,LEXUS LC SEDAN,0,LEXUS LC SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-02-01,Lujo Sport,LEXUS,LEXUS LC SEDAN,0,LEXUS LC SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-03-01,Lujo Sport,LEXUS,LEXUS LC SEDAN,0,LEXUS LC SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-04-01,Lujo Sport,LEXUS,LEXUS LC SEDAN,0,LEXUS LC SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-05-01,Lujo Sport,LEXUS,LEXUS LC SEDAN,0,LEXUS LC SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-06-01,Lujo Sport,LEXUS,LEXUS LC SEDAN,0,LEXUS LC SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
2022,2022-07-01,Lujo Sport,LEXUS,LEXUS LC SEDAN,0,LEXUS LC SEDAN,CUADROS ESTADISTICOS DE DICIEMBRE-2022.xlsx
